['ticks_us','SGP30_ETOH_RAW', 'RH', 'T', 'SGP30_TVOC', 'SGP30_H2_RAW', 'mac', 'payload_version', 'SGP30_CO2EQ']
2765842608 17690 21.8 36.1 0 13378 240ac48eb9d4 99 400
2766842810 17684 21.5 35.8 0 13374 240ac48eb9d4 99 400
2767842870 17688 21.6 35.4 6 13382 240ac48eb9d4 99 400
2768842542 17689 21.8 35.7 3 13382 240ac48eb9d4 99 400
2769842813 17692 22.0 35.7 2 13386 240ac48eb9d4 99 400
2770842810 17689 22.1 35.9 0 13381 240ac48eb9d4 99 403
2771842825 17688 22.2 35.2 3 13388 240ac48eb9d4 99 403
2772842718 17692 22.3 34.4 0 13394 240ac48eb9d4 99 400
2773842821 17700 22.5 33.6 0 13400 240ac48eb9d4 99 400
2774842802 17707 22.9 32.9 0 13414 240ac48eb9d4 99 400
2775842821 17708 23.4 32.5 0 13420 240ac48eb9d4 99 400
2776842817 17700 24.4 32.3 1 13413 240ac48eb9d4 99 414
2777842996 17712 24.9 32.20000000000001 0 13420 240ac48eb9d4 99 403
2778842532 17718 25.1 32.1 0 13424 240ac48eb9d4 99 400
2779842813 17717 25.3 32.0 0 13422 240ac48eb9d4 99 400
2780842813 17728 25.3 32.3 0 13428 240ac48eb9d4 99 401
2781842825 17722 25.3 33.5 3 13420 240ac48eb9d4 99 416
2782842822 17730 24.9 35.0 0 13417 240ac48eb9d4 99 421
2783842817 17725 24.1 35.8 9 13405 240ac48eb9d4 99 444
2784842816 17721 23.2 35.8 4 13405 240ac48eb9d4 99 437
2785842904 17724 22.6 35.2 10 13402 240ac48eb9d4 99 442
2786843010 17721 22.3 34.70000000000001 3 13407 240ac48eb9d4 99 438
2787842840 17711 22.5 34.3 9 13403 240ac48eb9d4 99 442
2788843055 17712 22.8 33.70000000000001 18 13405 240ac48eb9d4 99 434
2789842326 17712 23.0 33.1 13 13412 240ac48eb9d4 99 410
2790842635 17713 23.4 32.8 7 13413 240ac48eb9d4 99 423
2791842908 17716 24.0 32.5 12 13412 240ac48eb9d4 99 417
2792842828 17725 24.3 32.3 3 13424 240ac48eb9d4 99 400
2793842812 17728 24.4 32.20000000000001 0 13431 240ac48eb9d4 99 400
2794842809 17730 24.5 32.0 0 13440 240ac48eb9d4 99 400
2795842824 17732 24.8 31.8 1 13437 240ac48eb9d4 99 400
2796842828 17737 25.2 31.7 4 13436 240ac48eb9d4 99 413
2797842744 17738 25.5 31.7 0 13437 240ac48eb9d4 99 404
2798842535 17743 25.6 31.7 0 13437 240ac48eb9d4 99 402
2799842816 17745 25.8 31.6 0 13434 240ac48eb9d4 99 415
2800842631 17742 25.9 31.6 11 13428 240ac48eb9d4 99 411
2801844732 17741 26.0 31.7 1 13431 240ac48eb9d4 99 411
2802842635 17746 26.1 32.20000000000001 0 13427 240ac48eb9d4 99 413
2803842909 17731 26.2 32.5 14 13422 240ac48eb9d4 99 437
2804842904 17737 26.2 32.5 12 13412 240ac48eb9d4 99 436
2805842732 17733 26.2 32.6 20 13410 240ac48eb9d4 99 455
2806842873 17722 26.3 32.9 22 13409 240ac48eb9d4 99 454
2807842832 17725 26.1 32.8 21 13410 240ac48eb9d4 99 453
2808842903 17721 26.1 32.8 25 13411 240ac48eb9d4 99 439
2809842904 17722 26.1 32.9 21 13412 240ac48eb9d4 99 448
2810842717 17722 26.1 33.2 25 13401 240ac48eb9d4 99 461
2811842909 17713 26.1 33.1 26 13401 240ac48eb9d4 99 466
2812842885 17719 25.8 32.8 26 13403 240ac48eb9d4 99 447
2813842933 17720 25.4 32.5 16 13416 240ac48eb9d4 99 439
2814842873 17735 25.2 32.20000000000001 18 13422 240ac48eb9d4 99 421
2815844904 17731 25.1 31.8 13 13430 240ac48eb9d4 99 406
2816842623 17730 25.1 31.5 9 13432 240ac48eb9d4 99 400
2817842752 17739 25.3 31.3 7 13438 240ac48eb9d4 99 401
2818842357 17739 25.6 31.3 1 13437 240ac48eb9d4 99 400
2819842722 17744 25.8 31.1 3 13444 240ac48eb9d4 99 400
2820842722 17748 26.0 30.9 0 13446 240ac48eb9d4 99 400
2821842772 17751 26.1 31.0 1 13453 240ac48eb9d4 99 400
2822842709 17747 26.3 31.1 0 13451 240ac48eb9d4 99 401
2823842740 17756 26.5 31.2 0 13450 240ac48eb9d4 99 400
2824842808 17753 26.6 31.2 2 13450 240ac48eb9d4 99 406
2825842611 17760 26.6 31.2 0 13452 240ac48eb9d4 99 400
2826842357 17765 26.4 31.2 6 13460 240ac48eb9d4 99 400
2827842816 17770 26.4 31.2 0 13461 240ac48eb9d4 99 407
2828842545 17772 26.3 30.9 0 13463 240ac48eb9d4 99 400
2829842748 17771 26.2 30.8 3 13466 240ac48eb9d4 99 400
2830842816 17778 26.4 30.8 1 13470 240ac48eb9d4 99 400
2831842740 17778 26.4 30.7 0 13467 240ac48eb9d4 99 400
2832842809 17785 26.3 30.7 0 13472 240ac48eb9d4 99 400
2833842812 17790 26.2 30.6 0 13471 240ac48eb9d4 99 400
2834842823 17785 26.2 30.7 3 13473 240ac48eb9d4 99 413
2835842823 17790 26.1 30.7 4 13474 240ac48eb9d4 99 401
2836842799 17798 26.1 30.7 0 13479 240ac48eb9d4 99 400
2837842775 17805 26.0 30.9 0 13485 240ac48eb9d4 99 400
2838842309 17802 25.9 30.9 0 13485 240ac48eb9d4 99 400
2839842815 17797 25.8 30.8 0 13486 240ac48eb9d4 99 400
2840842708 17807 25.8 30.8 0 13489 240ac48eb9d4 99 400
2841842034 17806 25.8 30.8 0 13487 240ac48eb9d4 99 403
2842842618 17804 25.8 30.8 1 13477 240ac48eb9d4 99 410
2843842815 17807 25.8 30.8 4 13486 240ac48eb9d4 99 404
2844842739 17813 25.8 30.8 1 13483 240ac48eb9d4 99 409
2845844853 17810 25.9 30.9 3 13486 240ac48eb9d4 99 406
2846842606 17807 25.9 30.8 0 13488 240ac48eb9d4 99 408
2847842819 17816 25.9 31.4 0 13482 240ac48eb9d4 99 423
2848842747 17808 25.7 31.3 14 13478 240ac48eb9d4 99 416
2849842751 17810 25.6 31.2 8 13477 240ac48eb9d4 99 422
2850842807 17811 25.5 30.8 6 13481 240ac48eb9d4 99 409
2851784759 17814 25.7 30.6 -1 13482 240ac48eb9d4 99 -1
2852858534 17812 25.9 30.4 0 13482 240ac48eb9d4 99 400
2853842811 17816 26.2 30.2 0 13488 240ac48eb9d4 99 400
2854842692 17819 26.5 30.0 0 13483 240ac48eb9d4 99 400
2855842580 17823 26.8 30.0 0 13481 240ac48eb9d4 99 400
2856842751 17819 27.0 30.0 0 13478 240ac48eb9d4 99 400
2857842907 17821 27.1 30.1 0 13478 240ac48eb9d4 99 400
2858842263 17816 27.2 29.8 0 13481 240ac48eb9d4 99 400
2859843227 17826 27.3 29.7 0 13485 240ac48eb9d4 99 400
2860842468 17828 27.5 29.7 0 13490 240ac48eb9d4 99 400
2861842390 17832 27.6 29.7 0 13489 240ac48eb9d4 99 400
2862842767 17831 27.7 29.6 0 13496 240ac48eb9d4 99 400
2863842293 17831 27.8 29.7 0 13500 240ac48eb9d4 99 400
2864842542 17834 28.0 29.9 0 13505 240ac48eb9d4 99 400
2865842610 17833 28.1 30.3 0 13495 240ac48eb9d4 99 400
2866842621 17831 28.0 30.4 0 13492 240ac48eb9d4 99 400
2867842811 17828 27.8 30.5 0 13496 240ac48eb9d4 99 400
2868842815 17832 27.8 30.7 1 13497 240ac48eb9d4 99 400
2869842815 17834 27.9 30.8 3 13493 240ac48eb9d4 99 407
2870842313 17832 28.0 30.9 1 13483 240ac48eb9d4 99 418
2871842373 17834 27.8 31.0 1 13488 240ac48eb9d4 99 422
2872842621 17829 27.9 31.3 3 13475 240ac48eb9d4 99 439
2873842755 17822 27.6 31.7 2 13472 240ac48eb9d4 99 449
2874842622 17826 26.9 31.7 4 13468 240ac48eb9d4 99 452
2875842831 17832 26.3 31.7 1 13476 240ac48eb9d4 99 446
2876842807 17821 26.1 31.5 8 13473 240ac48eb9d4 99 445
2877842903 17833 26.0 31.3 13 13476 240ac48eb9d4 99 439
2878842708 17827 25.9 31.2 0 13475 240ac48eb9d4 99 435
2879842823 17819 25.8 31.0 9 13474 240ac48eb9d4 99 435
2880842807 17817 26.1 31.2 6 13471 240ac48eb9d4 99 447
2881842823 17830 26.3 31.2 1 13471 240ac48eb9d4 99 439
2882842799 17822 26.3 31.0 7 13481 240ac48eb9d4 99 440
2883842626 17828 26.3 30.7 1 13483 240ac48eb9d4 99 420
2884842814 17829 26.2 30.8 7 13479 240ac48eb9d4 99 426
2885842750 17838 26.1 30.8 2 13492 240ac48eb9d4 99 414
2886842798 17832 26.2 30.7 0 13485 240ac48eb9d4 99 411
2887842906 17825 27.1 30.7 11 13475 240ac48eb9d4 99 444
2888842463 17828 27.8 30.8 1 13471 240ac48eb9d4 99 442
2889842830 17830 28.0 31.2 11 13465 240ac48eb9d4 99 463
2890842555 17825 27.7 31.5 8 13465 240ac48eb9d4 99 447
2891842546 17830 27.5 32.0 1 13464 240ac48eb9d4 99 463
2892842798 17817 27.4 32.1 13 13452 240ac48eb9d4 99 483
2893842806 17822 27.1 32.0 16 13454 240ac48eb9d4 99 483
2894842895 17811 27.3 32.1 23 13444 240ac48eb9d4 99 497
2895842624 17819 27.2 32.1 21 13448 240ac48eb9d4 99 491
2896842715 17810 26.7 32.1 19 13448 240ac48eb9d4 99 490
2897842814 17815 26.4 32.20000000000001 23 13451 240ac48eb9d4 99 482
2898842985 17809 26.1 32.20000000000001 20 13450 240ac48eb9d4 99 479
2899843084 17809 25.9 32.20000000000001 25 13446 240ac48eb9d4 99 487
2900842814 17815 25.8 32.0 17 13449 240ac48eb9d4 99 482
2901842826 17809 25.8 31.8 26 13446 240ac48eb9d4 99 479
2902842879 17808 25.9 31.4 23 13448 240ac48eb9d4 99 484
2903842855 17814 26.1 30.9 16 13452 240ac48eb9d4 99 474
2904842826 17811 26.4 30.7 21 13455 240ac48eb9d4 99 456
2905842930 17814 26.7 30.9 19 13464 240ac48eb9d4 99 449
2906842917 17821 26.7 31.0 8 13466 240ac48eb9d4 99 446
2907842883 17822 26.4 31.2 16 13474 240ac48eb9d4 99 450
2908842715 17827 26.2 31.3 12 13467 240ac48eb9d4 99 456
2909842559 17828 25.9 31.3 2 13467 240ac48eb9d4 99 439
2910842620 17829 25.9 31.4 8 13466 240ac48eb9d4 99 456
2911842915 17830 25.9 31.9 10 13458 240ac48eb9d4 99 458
2912842822 17822 26.0 32.3 18 13449 240ac48eb9d4 99 479
2913842750 17808 26.2 32.7 24 13437 240ac48eb9d4 99 505
2914842719 17811 25.9 32.9 25 13434 240ac48eb9d4 99 511
2915842901 17803 25.6 32.9 24 13430 240ac48eb9d4 99 513
2916842605 17803 25.4 32.9 30 13430 240ac48eb9d4 99 521
2917842901 17804 25.1 33.2 42 13426 240ac48eb9d4 99 522
2918844633 17806 24.4 33.0 24 13434 240ac48eb9d4 99 504
2919842637 17804 24.0 32.7 27 13445 240ac48eb9d4 99 499
2920842734 17800 23.9 32.4 31 13451 240ac48eb9d4 99 481
2921842902 17806 24.1 31.8 31 13448 240ac48eb9d4 99 476
2922842901 17807 24.4 31.3 24 13455 240ac48eb9d4 99 461
2923842484 17814 24.9 31.3 27 13458 240ac48eb9d4 99 460
2924842620 17814 25.2 31.6 25 13460 240ac48eb9d4 99 467
2925842625 17804 25.4 31.6 25 13452 240ac48eb9d4 99 474
2926842617 17811 25.5 31.6 17 13455 240ac48eb9d4 99 454
2927842814 17811 25.4 31.3 20 13455 240ac48eb9d4 99 456
2928842715 17809 25.4 30.6 18 13457 240ac48eb9d4 99 454
2929842542 17820 25.6 30.6 16 13463 240ac48eb9d4 99 441
2930842919 17817 25.9 30.9 17 13461 240ac48eb9d4 99 449
2931842397 17821 26.1 31.2 12 13459 240ac48eb9d4 99 444
2932842810 17820 26.0 31.3 13 13455 240ac48eb9d4 99 463
2933842879 17809 26.0 31.8 18 13447 240ac48eb9d4 99 470
2934842980 17816 26.0 32.20000000000001 21 13441 240ac48eb9d4 99 486
2935842882 17817 25.6 32.6 19 13436 240ac48eb9d4 99 499
2936842901 17811 25.1 32.5 19 13440 240ac48eb9d4 99 496
2937842906 17802 24.8 32.5 23 13433 240ac48eb9d4 99 500
2938842900 17806 24.7 32.3 28 13434 240ac48eb9d4 99 497
2939842545 17801 24.8 32.0 26 13436 240ac48eb9d4 99 494
2940842813 17811 24.8 31.8 26 13443 240ac48eb9d4 99 481
2941842901 17808 25.0 31.9 32 13440 240ac48eb9d4 99 488
2942842894 17799 25.3 32.1 32 13436 240ac48eb9d4 99 486
2943842901 17798 25.4 32.1 38 13432 240ac48eb9d4 99 498
2944842805 17798 25.6 32.0 32 13434 240ac48eb9d4 99 492
2945842809 17791 25.5 31.8 40 13435 240ac48eb9d4 99 497
2946842619 17798 25.4 31.8 33 13440 240ac48eb9d4 99 483
2947842906 17804 25.4 31.7 29 13448 240ac48eb9d4 99 474
2948842325 17795 25.4 31.8 30 13441 240ac48eb9d4 99 486
2949842745 17808 25.3 32.1 25 13441 240ac48eb9d4 99 469
2950842894 17804 25.3 32.6 34 13439 240ac48eb9d4 99 494
2951842882 17799 25.1 32.7 32 13431 240ac48eb9d4 99 498
2952784470 17804 24.8 32.7 -1 13426 240ac48eb9d4 99 -1
2953858529 17800 24.5 32.6 0 13402 240ac48eb9d4 99 400
2954842603 17803 24.5 32.5 0 13382 240ac48eb9d4 99 400
2955842737 17798 24.6 32.5 0 13387 240ac48eb9d4 99 400
2956842729 17788 24.7 32.6 0 13399 240ac48eb9d4 99 400
2957842809 17800 24.7 32.8 0 13408 240ac48eb9d4 99 400
2958842466 17788 24.6 32.8 0 13387 240ac48eb9d4 99 400
2959842607 17789 24.5 33.2 0 13358 240ac48eb9d4 99 400
2960842805 17784 24.4 33.8 0 13272 240ac48eb9d4 99 400
2961842474 17753 24.0 34.4 0 13138 240ac48eb9d4 99 400
2962842733 17748 23.3 34.8 0 13179 240ac48eb9d4 99 400
2963842809 17752 22.8 35.4 0 13216 240ac48eb9d4 99 400
2964842603 17746 22.2 35.5 0 13242 240ac48eb9d4 99 400
2965842817 17748 21.7 35.6 0 13268 240ac48eb9d4 99 400
2966842729 17744 21.4 35.7 0 13279 240ac48eb9d4 99 400
2967842817 17743 21.1 35.6 0 13271 240ac48eb9d4 99 400
2968842813 17733 20.9 35.3 0 13260 240ac48eb9d4 99 400
2969842904 17717 20.8 35.1 18 13204 240ac48eb9d4 99 490
2970842636 17727 20.8 34.70000000000001 9 13241 240ac48eb9d4 99 426
2971842809 17742 21.0 34.6 0 13274 240ac48eb9d4 99 400
2972842351 17753 21.3 34.6 0 13324 240ac48eb9d4 99 400
2973842753 17742 21.5 34.6 0 13341 240ac48eb9d4 99 400
2974842806 17744 21.5 34.5 0 13363 240ac48eb9d4 99 400
2975842769 17732 21.7 34.3 9 13361 240ac48eb9d4 99 400
2976842714 17739 22.0 34.2 18 13367 240ac48eb9d4 99 400
2977842817 17733 22.2 34.3 18 13371 240ac48eb9d4 99 400
2978842627 17721 22.4 34.5 19 13366 240ac48eb9d4 99 400
2979842817 17724 22.4 34.70000000000001 26 13369 240ac48eb9d4 99 400
2980842825 17714 22.4 34.8 26 13356 240ac48eb9d4 99 400
2981844829 17715 22.3 35.0 32 13349 240ac48eb9d4 99 400
2982842900 17710 22.2 35.0 38 13340 240ac48eb9d4 99 420
2983842894 17706 22.2 35.0 37 13333 240ac48eb9d4 99 429
2984842874 17704 22.1 35.1 45 13329 240ac48eb9d4 99 443
2985842828 17704 21.9 35.3 46 13317 240ac48eb9d4 99 476
2986842801 17708 21.7 35.1 43 13327 240ac48eb9d4 99 460
2987842651 17701 21.6 35.1 39 13324 240ac48eb9d4 99 449
2988842816 17707 21.5 35.0 39 13330 240ac48eb9d4 99 448
2989842903 17702 21.5 34.6 43 13329 240ac48eb9d4 99 444
2990842816 17702 21.6 34.3 46 13330 240ac48eb9d4 99 449
2991842482 17701 21.8 34.3 42 13329 240ac48eb9d4 99 443
2992842796 17702 22.0 34.1 41 13326 240ac48eb9d4 99 448
2993843002 17706 22.2 33.70000000000001 41 13350 240ac48eb9d4 99 400
2994842547 17708 22.5 33.5 47 13373 240ac48eb9d4 99 400
2995842812 17705 22.9 33.5 47 13371 240ac48eb9d4 99 400
2996842812 17704 23.1 33.5 35 13331 240ac48eb9d4 99 482
2997842836 17705 23.2 33.4 42 13305 240ac48eb9d4 99 521
2998842881 17710 23.2 33.1 34 13344 240ac48eb9d4 99 457
2999842899 17712 23.3 32.8 33 13366 240ac48eb9d4 99 401
3000842713 17715 23.5 32.9 33 13373 240ac48eb9d4 99 400
3001842622 17719 23.8 33.1 27 13385 240ac48eb9d4 99 400
3002842631 17724 24.0 33.1 18 13391 240ac48eb9d4 99 400
3003842912 17727 24.2 33.0 23 13389 240ac48eb9d4 99 400
3004842748 17729 24.7 32.8 26 13392 240ac48eb9d4 99 401
3005842828 17719 25.0 32.7 28 13392 240ac48eb9d4 99 402
3006842892 17727 25.3 32.9 21 13395 240ac48eb9d4 99 400
3007842900 17729 25.4 33.0 16 13392 240ac48eb9d4 99 418
3008842804 17716 25.6 32.9 20 13384 240ac48eb9d4 99 429
3009842816 17732 25.3 32.8 11 13396 240ac48eb9d4 99 408
3010842717 17741 25.0 32.6 8 13405 240ac48eb9d4 99 400
3011842583 17743 24.8 32.20000000000001 6 13406 240ac48eb9d4 99 400
3012842752 17752 25.0 31.8 3 13413 240ac48eb9d4 99 400
3013842394 17748 25.2 31.7 2 13417 240ac48eb9d4 99 400
3014842792 17751 25.5 31.7 0 13417 240ac48eb9d4 99 400
3015842606 17756 25.7 31.5 0 13427 240ac48eb9d4 99 404
3016842804 17752 26.1 31.0 1 13423 240ac48eb9d4 99 400
3017842808 17753 26.7 30.8 0 13429 240ac48eb9d4 99 400
3018842832 17761 26.8 30.9 0 13431 240ac48eb9d4 99 400
3019842756 17766 26.9 31.0 0 13438 240ac48eb9d4 99 400
3020842889 17771 27.2 31.5 0 13438 240ac48eb9d4 99 400
3021842833 17776 27.2 31.8 0 13434 240ac48eb9d4 99 419
3022842709 17776 27.0 31.7 0 13431 240ac48eb9d4 99 419
3023842635 17776 26.8 31.5 3 13431 240ac48eb9d4 99 420
3024842792 17781 26.7 31.5 0 13438 240ac48eb9d4 99 412
3025842630 17782 26.9 31.6 5 13427 240ac48eb9d4 99 419
3026842804 17776 26.8 31.6 3 13427 240ac48eb9d4 99 422
3027842828 17786 26.8 31.7 1 13429 240ac48eb9d4 99 423
3028842518 17787 26.5 31.8 0 13428 240ac48eb9d4 99 416
3029842752 17791 26.3 32.0 1 13420 240ac48eb9d4 99 424
3030842717 17782 26.2 32.1 0 13425 240ac48eb9d4 99 430
3031842748 17786 26.3 32.1 1 13421 240ac48eb9d4 99 428
3032842812 17782 26.2 32.1 1 13426 240ac48eb9d4 99 426
3033842824 17778 26.1 32.3 2 13417 240ac48eb9d4 99 437
3034842539 17778 26.4 32.5 4 13413 240ac48eb9d4 99 438
3035842815 17780 26.3 32.6 7 13417 240ac48eb9d4 99 450
3036842546 17776 26.1 32.8 10 13409 240ac48eb9d4 99 447
3037842683 17781 25.9 33.2 7 13413 240ac48eb9d4 99 455
3038842355 17775 25.5 33.6 13 13405 240ac48eb9d4 99 468
3039842823 17769 25.0 33.8 22 13394 240ac48eb9d4 99 483
3040842876 17770 24.6 34.1 13 13396 240ac48eb9d4 99 477
3041842903 17768 24.2 34.5 20 13394 240ac48eb9d4 99 487
3042842891 17762 23.7 34.5 29 13385 240ac48eb9d4 99 497
3043842921 17760 23.4 34.6 26 13387 240ac48eb9d4 99 503
3044843070 17753 23.4 34.70000000000001 34 13372 240ac48eb9d4 99 510
3045843025 17742 23.4 34.70000000000001 39 13371 240ac48eb9d4 99 526
3046842819 17750 23.3 34.70000000000001 42 13372 240ac48eb9d4 99 527
3047842767 17749 23.2 34.4 47 13374 240ac48eb9d4 99 514
3048842995 17744 23.2 34.1 41 13384 240ac48eb9d4 99 509
3049842899 17743 23.3 34.0 43 13383 240ac48eb9d4 99 495
3050842716 17739 23.4 34.2 40 13381 240ac48eb9d4 99 491
3051842911 17738 23.7 33.8 48 13379 240ac48eb9d4 99 495
3052842355 17741 23.6 33.6 44 13383 240ac48eb9d4 99 487
3053784955 17742 23.6 33.3 -1 13392 240ac48eb9d4 99 -1
3054858716 17744 23.7 33.0 0 13392 240ac48eb9d4 99 400
3055842708 17750 23.9 32.9 0 13405 240ac48eb9d4 99 400
3056842704 17751 24.1 33.1 0 13399 240ac48eb9d4 99 400
3057842815 17753 24.2 33.2 0 13402 240ac48eb9d4 99 400
3058842704 17756 24.3 33.5 0 13399 240ac48eb9d4 99 400
3059842852 17753 24.2 33.8 0 13394 240ac48eb9d4 99 400
3060842535 17752 23.9 35.3 0 13381 240ac48eb9d4 99 400
3061842811 17754 23.2 37.20000000000001 0 13372 240ac48eb9d4 99 400
3062842989 17746 21.9 37.20000000000001 0 13372 240ac48eb9d4 99 400
3063842811 17737 21.2 36.20000000000001 0 13365 240ac48eb9d4 99 400
3064842025 17742 21.1 35.4 0 13371 240ac48eb9d4 99 400
3065842819 17738 21.2 34.8 0 13378 240ac48eb9d4 99 400
3066842708 17738 21.5 34.8 0 13372 240ac48eb9d4 99 400
3067842708 17740 21.8 34.70000000000001 0 13378 240ac48eb9d4 99 400
3068842972 17739 22.1 34.70000000000001 0 13369 240ac48eb9d4 99 400
3069842626 17729 22.3 34.70000000000001 0 13365 240ac48eb9d4 99 400
3070842464 17728 22.4 34.5 3 13372 240ac48eb9d4 99 400
3071842852 17730 22.6 34.3 0 13371 240ac48eb9d4 99 400
3072842703 17733 22.8 34.2 0 13372 240ac48eb9d4 99 400
3073842480 17727 22.9 34.2 4 13371 240ac48eb9d4 99 405
3074842625 17729 23.1 33.8 8 13374 240ac48eb9d4 99 400
3075842539 17735 23.3 33.5 6 13376 240ac48eb9d4 99 404
3076842589 17737 23.5 33.4 0 13384 240ac48eb9d4 99 400
3077842275 17737 23.7 33.0 0 13385 240ac48eb9d4 99 400
3078842755 17733 24.0 33.2 6 13386 240ac48eb9d4 99 414
3079842539 17737 24.3 33.2 2 13373 240ac48eb9d4 99 417
3080842803 17742 24.4 33.0 1 13368 240ac48eb9d4 99 433
3081842811 17749 24.5 33.3 0 13366 240ac48eb9d4 99 438
3082842743 17738 24.4 33.5 0 13367 240ac48eb9d4 99 427
3083842815 17737 24.3 33.6 4 13365 240ac48eb9d4 99 440
3084844811 17745 24.3 33.9 3 13364 240ac48eb9d4 99 433
3085842803 17734 23.9 34.0 0 13362 240ac48eb9d4 99 443
3086842438 17740 23.6 33.6 0 13372 240ac48eb9d4 99 426
3087842538 17739 23.7 33.5 2 13371 240ac48eb9d4 99 422
3088842534 17734 24.1 33.5 9 13364 240ac48eb9d4 99 426
3089842926 17736 24.0 33.4 10 13368 240ac48eb9d4 99 426
3090842746 17732 24.3 33.3 4 13374 240ac48eb9d4 99 415
3091842826 17739 24.4 33.4 5 13379 240ac48eb9d4 99 400
3092842810 17747 24.3 33.4 4 13382 240ac48eb9d4 99 406
3093843008 17744 24.3 33.70000000000001 0 13380 240ac48eb9d4 99 413
3094842794 17748 24.1 33.5 6 13381 240ac48eb9d4 99 407
3095842818 17746 24.1 33.3 5 13382 240ac48eb9d4 99 409
3096842746 17742 24.0 33.3 0 13378 240ac48eb9d4 99 410
3097842822 17742 24.0 34.0 1 13376 240ac48eb9d4 99 417
3098842790 17740 23.8 34.5 3 13368 240ac48eb9d4 99 428
3099842632 17739 23.4 35.2 8 13358 240ac48eb9d4 99 454
3100843217 17731 22.9 35.6 11 13344 240ac48eb9d4 99 462
3101843007 17732 22.4 36.3 10 13347 240ac48eb9d4 99 461
3102842874 17724 21.8 37.1 18 13347 240ac48eb9d4 99 473
3103842898 17711 21.0 38.6 30 13334 240ac48eb9d4 99 482
3104842802 17715 19.9 41.2 32 13323 240ac48eb9d4 99 513
3105843080 17702 18.4 41.70000000000001 45 13289 240ac48eb9d4 99 580
3106842914 17685 17.4 41.1 61 13211 240ac48eb9d4 99 710
3107842898 17683 17.0 40.6 72 13194 240ac48eb9d4 99 753
3108842874 17671 17.0 40.2 78 13204 240ac48eb9d4 99 747
3109842774 17649 17.1 39.8 84 13213 240ac48eb9d4 99 717
3110843020 17646 17.3 40.10000000000001 91 13220 240ac48eb9d4 99 702
3111842774 17660 17.3 40.0 93 13240 240ac48eb9d4 99 674
3112842896 17654 17.5 39.5 97 13255 240ac48eb9d4 99 654
3113842479 17657 17.8 38.2 97 13273 240ac48eb9d4 99 615
3114842746 17651 18.4 37.6 96 13276 240ac48eb9d4 99 602
3115842898 17646 18.8 37.4 85 13285 240ac48eb9d4 99 578
3116843003 17647 19.2 37.8 95 13286 240ac48eb9d4 99 575
3117842906 17658 19.2 39.1 90 13288 240ac48eb9d4 99 569
3118842645 17648 18.8 39.8 91 13284 240ac48eb9d4 99 594
3119842901 17643 18.3 40.3 99 13280 240ac48eb9d4 99 598
3120844922 17638 17.8 40.5 109 13269 240ac48eb9d4 99 610
3121843201 17635 17.6 41.00000000000001 105 13270 240ac48eb9d4 99 589
3122842711 17632 17.3 40.7 110 13275 240ac48eb9d4 99 601
3123843125 17625 17.2 40.8 112 13275 240ac48eb9d4 99 602
3124842988 17619 17.1 41.2 120 13267 240ac48eb9d4 99 610
3125842897 17626 16.8 41.5 119 13266 240ac48eb9d4 99 611
3126842971 17615 16.6 42.4 128 13260 240ac48eb9d4 99 620
3127842890 17614 16.1 43.0 123 13259 240ac48eb9d4 99 631
3128842890 17609 15.8 43.1 135 13248 240ac48eb9d4 99 646
3129842926 17608 15.5 43.1 138 13240 240ac48eb9d4 99 653
3130842890 17607 15.4 42.8 139 13234 240ac48eb9d4 99 669
3131843024 17607 15.4 42.1 139 13230 240ac48eb9d4 99 673
3132842914 17600 15.5 41.2 134 13235 240ac48eb9d4 99 658
3133843005 17606 15.9 40.2 134 13251 240ac48eb9d4 99 632
3134842925 17603 16.5 39.2 135 13269 240ac48eb9d4 99 589
3135842996 17607 17.1 38.4 128 13286 240ac48eb9d4 99 561
3136843067 17609 17.7 38.4 123 13295 240ac48eb9d4 99 549
3137842995 17618 18.1 37.9 124 13300 240ac48eb9d4 99 551
3138842978 17627 18.4 37.7 117 13301 240ac48eb9d4 99 531
3139842991 17629 18.7 36.8 114 13314 240ac48eb9d4 99 512
3140842924 17641 19.2 36.20000000000001 103 13328 240ac48eb9d4 99 496
3141842978 17643 19.6 36.4 104 13323 240ac48eb9d4 99 501
3142842801 17646 19.8 36.5 93 13327 240ac48eb9d4 99 482
3143842913 17655 19.9 36.5 90 13332 240ac48eb9d4 99 474
3144842829 17659 20.0 36.5 79 13336 240ac48eb9d4 99 469
3145842705 17656 20.0 36.5 84 13333 240ac48eb9d4 99 475
3146842921 17663 20.0 36.5 75 13332 240ac48eb9d4 99 479
3147842600 17663 20.0 36.4 80 13333 240ac48eb9d4 99 470
3148842873 17660 20.1 36.4 77 13334 240ac48eb9d4 99 469
3149842896 17673 20.1 36.7 71 13331 240ac48eb9d4 99 478
3150842323 17669 20.0 37.0 77 13329 240ac48eb9d4 99 492
3151843075 17665 19.9 37.20000000000001 74 13325 240ac48eb9d4 99 493
3152842889 17668 19.7 36.6 73 13327 240ac48eb9d4 99 483
3153842619 17679 19.9 36.6 72 13336 240ac48eb9d4 99 473
3154784812 17672 19.9 37.0 -1 13333 240ac48eb9d4 99 -1
3155858728 17672 19.9 36.7 0 13335 240ac48eb9d4 99 400
3156842932 17669 20.0 36.20000000000001 0 13334 240ac48eb9d4 99 400
3157842812 17670 20.3 35.9 0 13331 240ac48eb9d4 99 400
