['ticks_us','SGP30_ETOH_RAW', 'RH', 'T', 'SGP30_TVOC', 'SGP30_H2_RAW', 'mac', 'payload_version', 'SGP30_CO2EQ']
3027378458 17694 19.2 38.70000000000001 128 13318 240ac48e2ac0 99 670
3028378439 17703 19.2 38.70000000000001 114 13314 240ac48e2ac0 99 679
3029378272 17712 19.2 38.8 107 13338 240ac48e2ac0 99 622
3030378252 17733 19.0 38.8 89 13385 240ac48e2ac0 99 545
3031378294 17741 18.9 38.9 73 13393 240ac48e2ac0 99 520
3032377849 17753 18.8 38.9 64 13389 240ac48e2ac0 99 528
3033378354 17731 19.4 39.0 91 13121 240ac48e2ac0 99 1052
3034378418 17708 20.0 39.0 112 13070 240ac48e2ac0 99 1129
3035378196 17713 19.8 38.9 104 13117 240ac48e2ac0 99 1058
3036378311 17707 20.0 38.9 107 13123 240ac48e2ac0 99 1025
3037378196 17698 20.2 38.9 117 13080 240ac48e2ac0 99 1114
3038378340 17686 20.5 39.0 137 13037 240ac48e2ac0 99 1194
3039378470 17691 20.2 38.9 135 13137 240ac48e2ac0 99 1003
3040378248 17695 19.8 38.9 118 13212 240ac48e2ac0 99 847
3041378366 17713 19.5 38.9 105 13270 240ac48e2ac0 99 751
3042378002 17726 19.2 38.8 87 13327 240ac48e2ac0 99 630
3043378136 17738 19.0 38.6 86 13364 240ac48e2ac0 99 568
3044378248 17761 18.9 38.2 59 13416 240ac48e2ac0 99 475
3045377504 17773 19.0 37.0 52 13448 240ac48e2ac0 99 418
3046378187 17774 19.5 35.9 47 13437 240ac48e2ac0 99 420
3047377978 17798 20.2 35.1 27 13469 240ac48e2ac0 99 400
3048378296 17804 20.9 34.6 13 13488 240ac48e2ac0 99 400
3049378200 17825 21.5 34.3 7 13500 240ac48e2ac0 99 400
3050378160 17830 22.0 34.2 0 13516 240ac48e2ac0 99 400
3051378184 17839 22.4 33.8 0 13527 240ac48e2ac0 99 400
3052378064 17852 22.8 33.6 0 13537 240ac48e2ac0 99 400
3053378284 17851 23.1 33.70000000000001 0 13538 240ac48e2ac0 99 400
3054378152 17862 23.3 33.70000000000001 0 13546 240ac48e2ac0 99 400
3055378188 17870 23.5 33.8 0 13550 240ac48e2ac0 99 400
3056378076 17877 23.6 34.5 0 13557 240ac48e2ac0 99 400
3057378180 17881 23.3 34.9 0 13550 240ac48e2ac0 99 400
3058378152 17887 22.9 35.0 0 13554 240ac48e2ac0 99 400
3059377770 17890 22.8 34.70000000000001 2 13546 240ac48e2ac0 99 411
3060378163 17899 22.8 34.8 0 13548 240ac48e2ac0 99 423
3061378106 17895 22.8 34.8 0 13539 240ac48e2ac0 99 422
3062377969 17893 22.8 34.9 16 13516 240ac48e2ac0 99 472
3063378292 17877 23.0 35.3 24 13410 240ac48e2ac0 99 689
3064378166 17863 23.1 35.6 39 13354 240ac48e2ac0 99 786
3065378243 17857 22.9 35.8 46 13353 240ac48e2ac0 99 779
3066378102 17846 22.8 36.0 55 13326 240ac48e2ac0 99 845
3067378270 17836 22.6 36.4 67 13335 240ac48e2ac0 99 817
3068378274 17817 22.3 36.8 85 13261 240ac48e2ac0 99 981
3069318122 17789 22.7 37.0 -1 13106 240ac48e2ac0 99 -1
3070390084 17744 23.0 37.1 0 12946 240ac48e2ac0 99 400
3071378083 17744 22.5 36.8 0 13074 240ac48e2ac0 99 400
3072377594 17736 22.5 36.5 0 13094 240ac48e2ac0 99 400
3073378279 17750 22.0 36.20000000000001 0 13257 240ac48e2ac0 99 400
3074378087 17758 21.8 35.5 0 13360 240ac48e2ac0 99 400
3075378080 17774 22.1 34.9 0 13415 240ac48e2ac0 99 400
3076378175 17793 22.4 34.6 0 13454 240ac48e2ac0 99 400
3077378178 17803 22.4 34.6 0 13467 240ac48e2ac0 99 400
3078377693 17810 22.6 34.6 0 13468 240ac48e2ac0 99 400
3079378182 17822 22.6 34.8 0 13511 240ac48e2ac0 99 400
3080378167 17849 22.6 34.9 0 13538 240ac48e2ac0 99 400
3081378186 17854 22.5 35.0 0 13548 240ac48e2ac0 99 400
3082377889 17864 22.4 35.0 0 13562 240ac48e2ac0 99 400
3083378139 17871 22.3 35.0 0 13566 240ac48e2ac0 99 400
3084378175 17884 22.3 35.0 0 13570 240ac48e2ac0 99 400
3085378298 17901 22.3 34.9 0 13578 240ac48e2ac0 99 400
3086378075 17903 22.2 34.8 0 13584 240ac48e2ac0 99 400
3087378340 17910 22.1 34.70000000000001 0 13589 240ac48e2ac0 99 400
3088377952 17925 22.1 34.6 0 13597 240ac48e2ac0 99 400
3089378064 17930 22.2 34.6 0 13600 240ac48e2ac0 99 400
3090378175 17938 22.2 34.8 0 13599 240ac48e2ac0 99 410
3091378275 17947 22.2 34.70000000000001 0 13598 240ac48e2ac0 99 406
3092378175 17946 22.2 34.8 0 13590 240ac48e2ac0 99 413
3093378186 17949 22.2 34.9 9 13588 240ac48e2ac0 99 423
3094377910 17949 22.1 35.0 3 13586 240ac48e2ac0 99 420
3095378102 17959 21.9 35.1 0 13597 240ac48e2ac0 99 400
3096378271 17953 22.0 34.3 0 13602 240ac48e2ac0 99 406
3097377823 17961 22.2 34.1 0 13603 240ac48e2ac0 99 400
3098378162 17962 22.5 33.9 0 13606 240ac48e2ac0 99 408
3099378178 17964 22.9 33.4 0 13602 240ac48e2ac0 99 400
3100378071 17961 23.3 33.6 0 13605 240ac48e2ac0 99 400
3101377915 17969 23.6 33.8 4 13596 240ac48e2ac0 99 416
3102378175 17969 23.6 34.3 5 13590 240ac48e2ac0 99 421
3103378098 17972 23.4 35.1 2 13579 240ac48e2ac0 99 448
3104377907 17965 23.0 35.4 2 13565 240ac48e2ac0 99 474
3105377968 17960 22.7 35.8 17 13492 240ac48e2ac0 99 624
3106378353 17911 22.8 36.3 56 13238 240ac48e2ac0 99 1093
3107378356 17845 23.2 36.9 125 12889 240ac48e2ac0 99 2291
3108378348 17771 24.0 37.6 198 12683 240ac48e2ac0 99 3484
3109378339 17688 24.3 38.3 286 12519 240ac48e2ac0 99 4540
3110378444 17593 25.1 38.9 365 12408 240ac48e2ac0 99 5205
3111378460 17551 24.5 39.3 417 12495 240ac48e2ac0 99 4650
3112378290 17518 23.8 39.4 443 12568 240ac48e2ac0 99 4155
3113378372 17512 23.1 39.4 445 12660 240ac48e2ac0 99 3623
3114378436 17527 22.0 39.3 436 12844 240ac48e2ac0 99 2491
3115378472 17541 21.3 39.3 420 12872 240ac48e2ac0 99 2289
3116378364 17561 20.7 39.2 395 13001 240ac48e2ac0 99 1530
3117378456 17607 19.9 39.0 359 13172 240ac48e2ac0 99 1210
3118378489 17640 19.4 38.8 326 13279 240ac48e2ac0 99 1015
3119378364 17667 19.2 38.8 293 13342 240ac48e2ac0 99 895
3120378339 17693 19.1 38.8 275 13360 240ac48e2ac0 99 888
3121377930 17683 19.6 38.9 290 13153 240ac48e2ac0 99 1260
3122378351 17687 19.9 38.8 284 13125 240ac48e2ac0 99 1300
3123378448 17687 20.1 38.8 282 13076 240ac48e2ac0 99 1388
3124378436 17677 20.4 38.9 289 13046 240ac48e2ac0 99 1452
3125378452 17686 20.3 39.0 281 13115 240ac48e2ac0 99 1310
3126378219 17701 19.7 38.9 258 13248 240ac48e2ac0 99 1068
3127378343 17724 19.2 38.6 240 13312 240ac48e2ac0 99 939
3128378181 17745 19.1 38.5 221 13362 240ac48e2ac0 99 842
3129378351 17757 19.1 38.2 210 13388 240ac48e2ac0 99 811
3130378339 17769 19.0 38.1 189 13429 240ac48e2ac0 99 721
3131378097 17793 19.0 38.0 178 13474 240ac48e2ac0 99 636
3132378177 17804 18.9 37.8 156 13498 240ac48e2ac0 99 600
3133378273 17823 19.0 37.8 151 13511 240ac48e2ac0 99 577
3134378347 17824 19.2 37.8 145 13454 240ac48e2ac0 99 670
3135377760 17819 19.4 37.8 145 13402 240ac48e2ac0 99 769
3136378351 17809 19.6 38.1 156 13321 240ac48e2ac0 99 938
3137378273 17787 20.2 38.4 190 13093 240ac48e2ac0 99 1394
3138378351 17748 20.7 38.8 223 12974 240ac48e2ac0 99 1639
3139378472 17703 21.0 38.9 260 12795 240ac48e2ac0 99 2865
3140378420 17676 21.2 39.0 288 12852 240ac48e2ac0 99 2491
3141378291 17617 21.9 39.3 340 12658 240ac48e2ac0 99 3586
3142378364 17585 21.7 39.4 375 12691 240ac48e2ac0 99 3353
3143378501 17587 21.1 39.4 370 12833 240ac48e2ac0 99 2484
3144378420 17604 20.1 39.3 354 13007 240ac48e2ac0 99 1511
3145378464 17627 19.5 39.2 338 13063 240ac48e2ac0 99 1427
3146378436 17587 20.3 39.3 387 12705 240ac48e2ac0 99 3318
3147378468 17582 20.3 39.4 378 12850 240ac48e2ac0 99 2365
3148378368 17588 19.9 39.4 374 12895 240ac48e2ac0 99 2123
3149378513 17608 19.4 39.3 351 13071 240ac48e2ac0 99 1387
3150378343 17637 18.9 39.3 331 13137 240ac48e2ac0 99 1283
3151378536 17639 19.1 39.4 313 13115 240ac48e2ac0 99 1304
3152378367 17650 18.9 39.70000000000001 305 13128 240ac48e2ac0 99 1291
3153377930 17658 18.8 39.8 308 13112 240ac48e2ac0 99 1321
3154378339 17653 19.2 39.9 311 13033 240ac48e2ac0 99 1465
3155378448 17631 19.3 39.9 322 12970 240ac48e2ac0 99 1632
3156378557 17610 19.8 40.0 364 12752 240ac48e2ac0 99 3180
3157378441 17591 20.1 40.10000000000001 380 12788 240ac48e2ac0 99 2807
3158378329 17548 20.3 40.2 409 12680 240ac48e2ac0 99 3443
3159378737 17565 19.9 40.10000000000001 400 12872 240ac48e2ac0 99 2240
3160378165 17586 19.1 39.9 377 13042 240ac48e2ac0 99 1441
3161378636 17628 18.6 39.70000000000001 335 13178 240ac48e2ac0 99 1185
3162378532 17639 18.4 39.70000000000001 322 13213 240ac48e2ac0 99 1121
3163378474 17637 18.8 39.8 328 13030 240ac48e2ac0 99 1475
3164377999 17619 19.4 39.8 341 12941 240ac48e2ac0 99 1791
3165378253 17623 19.3 39.5 332 12977 240ac48e2ac0 99 1607
3166378267 17635 19.2 39.4 329 13029 240ac48e2ac0 99 1460
3167378443 17641 19.1 39.5 321 13079 240ac48e2ac0 99 1379
3168378450 17639 19.1 39.4 321 13035 240ac48e2ac0 99 1464
3169378363 17647 19.3 39.3 320 13043 240ac48e2ac0 99 1439
3170317912 17660 19.0 39.3 -1 13153 240ac48e2ac0 99 -1
3171390104 17684 18.6 39.1 0 13259 240ac48e2ac0 99 400
3172378061 17704 18.4 39.0 0 13323 240ac48e2ac0 99 400
3173378304 17719 18.5 38.70000000000001 0 13314 240ac48e2ac0 99 400
3174378173 17734 18.6 38.4 0 13347 240ac48e2ac0 99 400
3175377987 17750 18.9 38.3 0 13310 240ac48e2ac0 99 400
3176378172 17759 19.0 38.4 0 13335 240ac48e2ac0 99 400
3177377850 17739 19.4 38.5 0 13156 240ac48e2ac0 99 400
3178378379 17702 20.3 38.70000000000001 0 12888 240ac48e2ac0 99 400
3179378100 17699 20.2 38.6 0 13060 240ac48e2ac0 99 400
3180378116 17709 20.0 38.4 0 13119 240ac48e2ac0 99 400
3181378120 17725 19.9 38.4 0 13146 240ac48e2ac0 99 400
3182377962 17732 19.6 38.4 0 13252 240ac48e2ac0 99 400
3183378140 17752 19.4 38.5 0 13302 240ac48e2ac0 99 400
3184378081 17760 19.2 38.4 0 13326 240ac48e2ac0 99 400
3185378176 17764 19.0 38.3 0 13344 240ac48e2ac0 99 400
3186378073 17776 19.0 38.2 0 13326 240ac48e2ac0 99 400
3187377908 17788 18.9 38.0 0 13359 240ac48e2ac0 99 400
3188377905 17787 19.0 38.1 2 13322 240ac48e2ac0 99 423
3189378116 17808 19.0 38.1 0 13373 240ac48e2ac0 99 400
3190378120 17819 18.9 38.1 0 13412 240ac48e2ac0 99 400
3191377975 17820 18.8 38.2 0 13431 240ac48e2ac0 99 400
3192378069 17831 18.7 38.2 0 13454 240ac48e2ac0 99 400
3193377817 17843 18.6 37.3 0 13494 240ac48e2ac0 99 400
3194378172 17871 18.9 36.0 0 13529 240ac48e2ac0 99 400
3195378196 17874 19.4 35.3 0 13554 240ac48e2ac0 99 400
3196378100 17884 20.0 34.70000000000001 0 13573 240ac48e2ac0 99 400
3197378180 17894 20.6 34.8 0 13580 240ac48e2ac0 99 400
3198378176 17902 21.1 35.3 0 13578 240ac48e2ac0 99 400
3199378120 17914 21.3 36.1 0 13574 240ac48e2ac0 99 400
3200377213 17902 21.1 36.5 3 13514 240ac48e2ac0 99 400
3201378374 17859 21.4 37.20000000000001 46 13130 240ac48e2ac0 99 1031
3202378304 17803 22.2 37.8 114 12886 240ac48e2ac0 99 1467
3203378342 17741 22.2 38.2 164 12782 240ac48e2ac0 99 1920
3204378459 17724 21.7 38.5 187 12879 240ac48e2ac0 99 1486
3205378640 17690 21.4 38.70000000000001 220 12772 240ac48e2ac0 99 1906
3206378172 17672 20.8 38.70000000000001 229 12854 240ac48e2ac0 99 1519
3207378367 17676 20.2 38.4 220 13001 240ac48e2ac0 99 1235
3208378233 17676 20.1 38.3 229 12960 240ac48e2ac0 99 1322
3209378447 17673 20.1 38.2 232 12991 240ac48e2ac0 99 1266
3210378434 17666 20.5 38.4 246 12902 240ac48e2ac0 99 1442
3211378358 17619 21.1 38.8 278 12757 240ac48e2ac0 99 2012
3212378450 17596 21.5 39.0 313 12661 240ac48e2ac0 99 2611
3213378438 17585 21.3 39.0 313 12823 240ac48e2ac0 99 1555
3214378244 17606 20.8 38.9 293 12972 240ac48e2ac0 99 1286
3215378353 17622 20.4 38.9 290 12971 240ac48e2ac0 99 1279
3216378418 17637 20.0 38.9 278 13075 240ac48e2ac0 99 1103
3217378220 17664 19.4 38.9 247 13194 240ac48e2ac0 99 878
3218378345 17690 18.9 38.9 220 13274 240ac48e2ac0 99 707
3219378353 17712 18.6 38.8 193 13337 240ac48e2ac0 99 612
3220377927 17738 18.4 38.5 164 13389 240ac48e2ac0 99 518
3221378267 17753 18.4 38.5 153 13408 240ac48e2ac0 99 469
3222378349 17774 18.4 38.6 135 13407 240ac48e2ac0 99 475
3223378353 17782 18.4 38.6 129 13437 240ac48e2ac0 99 426
3224378337 17801 18.3 37.8 106 13472 240ac48e2ac0 99 400
3225378183 17812 18.6 36.7 92 13497 240ac48e2ac0 99 400
3226378252 17826 19.1 35.8 80 13525 240ac48e2ac0 99 400
3227378187 17844 19.7 35.9 57 13543 240ac48e2ac0 99 400
3228378159 17858 20.1 36.5 52 13543 240ac48e2ac0 99 400
3229377836 17857 20.2 36.7 47 13485 240ac48e2ac0 99 423
3230378603 17728 21.1 37.4 178 12603 240ac48e2ac0 99 3383
3231378248 17586 22.4 38.2 312 12224 240ac48e2ac0 99 5988
3232378336 17521 22.4 38.6 382 12359 240ac48e2ac0 99 4735
3233378272 17467 21.9 38.6 430 12350 240ac48e2ac0 99 4761
3234378495 17503 20.9 38.4 399 12756 240ac48e2ac0 99 2256
3235378208 17554 20.0 38.1 349 13031 240ac48e2ac0 99 1267
3236378331 17589 19.6 38.1 308 13131 240ac48e2ac0 99 1078
3237378267 17632 19.3 38.1 277 13212 240ac48e2ac0 99 931
3238378080 17652 19.3 37.9 245 13266 240ac48e2ac0 99 819
3239378187 17686 19.3 37.9 226 13268 240ac48e2ac0 99 844
3240378462 17684 19.3 38.0 224 13071 240ac48e2ac0 99 1194
3241378453 17684 19.3 38.0 217 13114 240ac48e2ac0 99 1100
3242378336 17707 19.1 37.9 200 13216 240ac48e2ac0 99 911
3243378394 17725 18.9 38.0 175 13284 240ac48e2ac0 99 787
3244378345 17748 18.9 37.9 154 13327 240ac48e2ac0 99 707
3245378446 17737 19.1 38.2 169 13093 240ac48e2ac0 99 1154
3246378337 17710 19.4 38.3 189 13002 240ac48e2ac0 99 1316
3247378445 17730 19.3 38.3 180 13060 240ac48e2ac0 99 1202
3248378336 17717 19.3 38.3 186 13072 240ac48e2ac0 99 1180
3249378366 17735 19.1 38.3 166 13201 240ac48e2ac0 99 940
3250378248 17746 19.0 38.2 151 13284 240ac48e2ac0 99 787
3251378183 17769 18.9 38.2 138 13337 240ac48e2ac0 99 697
3252378341 17788 18.8 38.3 123 13385 240ac48e2ac0 99 594
3253378183 17791 18.8 38.4 112 13384 240ac48e2ac0 99 592
3254378331 17794 18.8 38.3 116 13319 240ac48e2ac0 99 730
3255378449 17766 19.2 38.4 140 13057 240ac48e2ac0 99 1233
3256378446 17723 19.8 38.4 183 12840 240ac48e2ac0 99 1738
3257378574 17657 20.5 38.70000000000001 250 12574 240ac48e2ac0 99 3560
3258378337 17553 21.5 39.0 349 12401 240ac48e2ac0 99 4438
3259378445 17534 21.0 39.2 379 12512 240ac48e2ac0 99 3791
3260378433 17539 20.4 39.0 370 12763 240ac48e2ac0 99 2176
3261378647 17548 19.8 38.70000000000001 352 12823 240ac48e2ac0 99 1867
3262378283 17542 19.8 38.5 364 12666 240ac48e2ac0 99 2922
3263378417 17530 20.0 38.4 368 12677 240ac48e2ac0 99 2731
3264378440 17555 19.8 38.4 349 12886 240ac48e2ac0 99 1522
3265378365 17595 19.6 38.3 313 13072 240ac48e2ac0 99 1166
3266378344 17627 19.4 38.2 277 13193 240ac48e2ac0 99 939
3267378266 17658 19.3 38.2 250 13269 240ac48e2ac0 99 812
3268378340 17684 19.4 38.2 217 13330 240ac48e2ac0 99 680
3269378251 17708 19.5 38.2 186 13377 240ac48e2ac0 99 603
3270378265 17728 19.4 38.4 171 13406 240ac48e2ac0 99 567
3271318223 17748 19.2 38.5 -1 13420 240ac48e2ac0 99 -1
3272389877 17764 19.0 38.6 0 13414 240ac48e2ac0 99 400
3273377972 17765 18.8 39.1 0 13329 240ac48e2ac0 99 400
3274378170 17739 18.8 39.8 0 13020 240ac48e2ac0 99 400
3275377765 17632 19.6 40.5 0 12478 240ac48e2ac0 99 400
3276377876 17579 19.5 41.2 0 12467 240ac48e2ac0 99 400
3277378083 17485 19.7 41.8 0 12332 240ac48e2ac0 99 400
3278377968 17423 19.6 42.3 0 12163 240ac48e2ac0 99 400
3279378098 17379 19.1 42.7 0 12330 240ac48e2ac0 99 400
3280377951 17378 18.2 42.9 0 12457 240ac48e2ac0 99 400
3281377988 17393 17.5 42.9 0 12592 240ac48e2ac0 99 400
3282378154 17427 16.6 42.5 0 12781 240ac48e2ac0 99 400
3283378340 17466 16.2 42.20000000000001 0 12908 240ac48e2ac0 99 400
3284377743 17499 15.9 41.8 0 12988 240ac48e2ac0 99 400
3285378182 17535 15.7 41.4 0 13041 240ac48e2ac0 99 400
3286378154 17545 16.0 41.1 0 12934 240ac48e2ac0 99 400
3287377951 17547 16.2 41.1 0 12906 240ac48e2ac0 99 400
3288378079 17564 16.3 41.1 0 12917 240ac48e2ac0 99 400
3289378345 17576 16.4 41.00000000000001 0 12971 240ac48e2ac0 99 400
3290378150 17582 16.8 41.00000000000001 8 12888 240ac48e2ac0 99 472
3291378084 17596 16.6 41.00000000000001 0 13032 240ac48e2ac0 99 400
3292378071 17630 16.5 40.8 0 13116 240ac48e2ac0 99 400
3293378017 17648 16.4 40.5 0 13172 240ac48e2ac0 99 400
3294378243 17635 16.8 40.4 14 13018 240ac48e2ac0 99 400
3295378171 17654 16.9 40.4 0 13071 240ac48e2ac0 99 400
3296377968 17657 17.2 40.6 0 13051 240ac48e2ac0 99 400
3297378114 17647 17.6 40.6 11 12989 240ac48e2ac0 99 400
3298377648 17648 17.5 40.4 2 13006 240ac48e2ac0 99 400
3299377906 17666 17.4 40.3 0 13091 240ac48e2ac0 99 400
3300378030 17676 17.4 40.0 0 13175 240ac48e2ac0 99 400
3301378122 17698 17.6 40.0 0 13217 240ac48e2ac0 99 400
3302378110 17712 17.6 40.2 0 13232 240ac48e2ac0 99 400
3303377955 17717 17.6 40.0 0 13279 240ac48e2ac0 99 400
3304378147 17741 17.6 40.2 0 13346 240ac48e2ac0 99 400
3305378118 17760 17.5 40.4 0 13373 240ac48e2ac0 99 400
3306377634 17770 17.3 40.4 0 13393 240ac48e2ac0 99 400
3307378266 17765 17.4 40.6 18 13242 240ac48e2ac0 99 400
3308378239 17753 17.6 40.8 29 13193 240ac48e2ac0 99 400
3309378186 17740 17.9 41.3 41 13064 240ac48e2ac0 99 480
3310378177 17715 17.8 41.3 65 13028 240ac48e2ac0 99 585
3311378250 17688 17.9 41.2 94 12918 240ac48e2ac0 99 744
3312378238 17684 17.7 41.1 91 13071 240ac48e2ac0 99 453
3313378270 17671 17.8 40.9 100 12967 240ac48e2ac0 99 671
3314378242 17662 17.9 41.1 110 12954 240ac48e2ac0 99 671
3315378339 17643 18.0 40.8 132 12896 240ac48e2ac0 99 799
3316378343 17635 18.5 40.8 148 12863 240ac48e2ac0 99 849
3317378335 17641 18.4 40.8 136 12985 240ac48e2ac0 99 626
3318378242 17628 18.4 40.8 140 12931 240ac48e2ac0 99 716
3319378113 17634 18.3 40.9 142 12988 240ac48e2ac0 99 609
3320378335 17644 18.0 40.8 130 13000 240ac48e2ac0 99 593
3321378347 17658 17.8 40.7 122 13089 240ac48e2ac0 99 401
3322378234 17674 17.7 40.8 103 13191 240ac48e2ac0 99 400
3323378439 17683 17.4 41.00000000000001 81 13248 240ac48e2ac0 99 400
3324378289 17703 17.1 40.9 73 13303 240ac48e2ac0 99 400
3325378242 17711 17.0 40.7 64 13282 240ac48e2ac0 99 400
3326378189 17719 17.1 40.9 55 13235 240ac48e2ac0 99 400
3327378181 17724 17.0 40.9 46 13235 240ac48e2ac0 99 400
3328378264 17719 17.1 40.8 53 13131 240ac48e2ac0 99 456
3329378281 17716 17.2 40.8 60 13105 240ac48e2ac0 99 492
3330378367 17714 17.3 41.00000000000001 63 13126 240ac48e2ac0 99 450
3331378268 17718 17.3 41.3 57 13183 240ac48e2ac0 99 400
3332378258 17723 17.3 41.1 51 13197 240ac48e2ac0 99 400
3333378029 17726 17.2 40.9 49 13193 240ac48e2ac0 99 400
3334378214 17732 17.2 40.9 39 13226 240ac48e2ac0 99 400
3335378133 17735 17.2 41.1 28 13274 240ac48e2ac0 99 400
3336377905 17749 17.1 41.5 34 13292 240ac48e2ac0 99 400
3337378282 17745 16.9 41.6 24 13319 240ac48e2ac0 99 400
3338378356 17751 16.9 41.70000000000001 27 13328 240ac48e2ac0 99 400
3339378000 17759 16.8 42.1 18 13331 240ac48e2ac0 99 400
3340377964 17762 16.7 42.5 15 13315 240ac48e2ac0 99 400
3341378117 17753 16.6 42.0 21 13307 240ac48e2ac0 99 400
3342378238 17743 16.8 42.4 28 13226 240ac48e2ac0 99 475
3343378270 17740 16.7 42.9 33 13231 240ac48e2ac0 99 445
3344378181 17722 16.4 43.3 51 13234 240ac48e2ac0 99 458
3345378177 17722 16.1 43.50000000000001 48 13241 240ac48e2ac0 99 431
3346378173 17716 15.9 43.3 54 13259 240ac48e2ac0 99 400
3347377909 17705 15.8 42.5 65 13215 240ac48e2ac0 99 491
3348378363 17691 16.1 41.70000000000001 73 13196 240ac48e2ac0 99 513
3349378265 17682 16.9 41.1 94 13044 240ac48e2ac0 99 825
3350378415 17612 18.1 40.8 168 12537 240ac48e2ac0 99 2369
3351378436 17414 20.3 41.00000000000001 349 11966 240ac48e2ac0 99 6751
3352378451 17357 20.7 40.8 411 12184 240ac48e2ac0 99 4364
3353378268 17373 20.5 40.5 382 12562 240ac48e2ac0 99 2051
3354378432 17413 20.2 40.4 348 12795 240ac48e2ac0 99 1254
3355377646 17462 19.9 40.3 307 12968 240ac48e2ac0 99 940
3356378289 17501 20.0 40.2 272 13063 240ac48e2ac0 99 754
3357378265 17523 19.9 40.3 244 13126 240ac48e2ac0 99 655
3358378335 17550 19.8 40.4 220 13131 240ac48e2ac0 99 645
3359378435 17523 20.0 40.5 246 12765 240ac48e2ac0 99 1350
3360378451 17448 20.9 40.7 320 12319 240ac48e2ac0 99 3643
3361378268 17357 21.8 40.9 412 12136 240ac48e2ac0 99 4731
3362378422 17301 21.9 41.1 465 12210 240ac48e2ac0 99 4164
3363378503 17269 21.7 40.9 490 12252 240ac48e2ac0 99 3943
3364378233 17257 21.2 40.6 501 12221 240ac48e2ac0 99 4210
3365378607 17260 21.0 40.4 505 12284 240ac48e2ac0 99 3798
3366378527 17285 20.6 40.10000000000001 477 12486 240ac48e2ac0 99 2501
3367378458 17316 20.3 39.8 445 12607 240ac48e2ac0 99 1789
3368378333 17352 20.3 39.6 418 12623 240ac48e2ac0 99 1678
3369378382 17343 20.7 39.4 429 12445 240ac48e2ac0 99 2848
3370378483 17357 20.9 39.3 410 12618 240ac48e2ac0 99 1641
3371377986 17382 20.8 39.1 382 12714 240ac48e2ac0 99 1416
3372318492 17424 20.6 39.0 -1 12829 240ac48e2ac0 99 -1
3373390172 17435 20.6 38.9 0 12729 240ac48e2ac0 99 400
3374377751 17451 20.4 38.70000000000001 0 12852 240ac48e2ac0 99 400
3375378172 17500 20.2 38.6 0 13016 240ac48e2ac0 99 400
3376378056 17534 20.0 38.4 0 13122 240ac48e2ac0 99 400
3377378056 17571 20.0 38.2 0 13179 240ac48e2ac0 99 400
3378378056 17593 20.1 38.1 0 13186 240ac48e2ac0 99 400
3379377716 17608 20.4 37.9 0 13069 240ac48e2ac0 99 400
3380378168 17605 21.1 37.8 0 13055 240ac48e2ac0 99 400
3381378188 17625 21.7 37.8 0 13111 240ac48e2ac0 99 400
3382377953 17637 22.1 37.7 0 13149 240ac48e2ac0 99 400
3383378180 17649 22.3 37.6 0 13177 240ac48e2ac0 99 400
3384377966 17664 22.4 37.4 0 13195 240ac48e2ac0 99 400
3385377884 17671 22.2 37.4 0 13213 240ac48e2ac0 99 400
3386378168 17683 21.7 37.5 0 13194 240ac48e2ac0 99 400
3387378168 17695 21.3 37.4 0 13219 240ac48e2ac0 99 400
3388377895 17707 21.1 37.3 0 13250 240ac48e2ac0 99 400
3389378096 17722 21.0 37.1 0 13268 240ac48e2ac0 99 400
3390378160 17733 21.0 37.0 0 13336 240ac48e2ac0 99 400
3391378172 17759 20.9 37.0 0 13398 240ac48e2ac0 99 400
3392378056 17776 21.0 37.0 0 13424 240ac48e2ac0 99 400
3393378180 17796 20.8 37.0 0 13443 240ac48e2ac0 99 400
3394378081 17791 20.5 37.0 0 13357 240ac48e2ac0 99 400
3395377904 17779 20.6 37.1 25 13113 240ac48e2ac0 99 775
3396378446 17765 20.7 37.20000000000001 35 13095 240ac48e2ac0 99 789
3397378213 17755 20.9 37.4 42 13115 240ac48e2ac0 99 755
3398378233 17759 21.1 37.4 37 13175 240ac48e2ac0 99 645
3399378180 17745 21.2 37.5 65 13037 240ac48e2ac0 99 912
3400378263 17732 21.2 37.5 68 13042 240ac48e2ac0 99 895
3401378188 17722 21.2 37.5 78 12984 240ac48e2ac0 99 1014
3402377829 17701 21.4 37.5 98 12965 240ac48e2ac0 99 1026
3403377990 17690 21.5 37.4 98 13011 240ac48e2ac0 99 937
3404377982 17702 21.7 37.3 90 13100 240ac48e2ac0 99 768
3405378280 17709 21.7 37.1 88 13167 240ac48e2ac0 99 650
3406378263 17727 21.7 36.9 79 13181 240ac48e2ac0 99 630
3407378267 17735 21.5 36.7 72 13231 240ac48e2ac0 99 537
3408378233 17745 21.6 36.6 58 13264 240ac48e2ac0 99 476
3409378256 17757 21.8 36.6 48 13294 240ac48e2ac0 99 426
3410378172 17771 21.9 36.6 33 13317 240ac48e2ac0 99 400
3411378275 17784 21.4 36.8 22 13357 240ac48e2ac0 99 400
3412378208 17806 20.9 36.8 0 13413 240ac48e2ac0 99 400
3413378167 17822 20.5 37.1 0 13421 240ac48e2ac0 99 400
3414377890 17828 20.1 37.1 0 13418 240ac48e2ac0 99 400
3415378179 17817 20.2 37.1 9 13243 240ac48e2ac0 99 612
3416378247 17799 20.5 37.1 29 13085 240ac48e2ac0 99 911
