['ticks_us','SGP30_ETOH_RAW', 'RH', 'T', 'SGP30_TVOC', 'SGP30_H2_RAW', 'mac', 'payload_version', 'SGP30_CO2EQ']
2979934538 17472 14.2 45.6 44 12871 240ac48df9dc 99 508
2980934084 17465 14.0 45.9 61 12869 240ac48df9dc 99 523
2981934254 17441 14.1 46.1 75 12821 240ac48df9dc 99 609
2982934415 17435 13.6 46.1 72 12860 240ac48df9dc 99 525
2983934607 17441 13.2 46.1 74 12900 240ac48df9dc 99 462
2984934419 17445 13.0 46.1 63 12930 240ac48df9dc 99 400
2985934586 17450 12.9 45.8 66 12931 240ac48df9dc 99 400
2986934586 17453 13.0 45.8 67 12933 240ac48df9dc 99 400
2987934605 17444 13.1 45.6 60 12943 240ac48df9dc 99 400
2988934606 17445 13.6 45.2 67 12924 240ac48df9dc 99 453
2989934525 17429 14.9 45.0 86 12811 240ac48df9dc 99 649
2990934418 17422 15.4 45.0 86 12813 240ac48df9dc 99 641
2991934365 17419 15.1 44.9 95 12817 240ac48df9dc 99 644
2992934606 17411 15.5 45.0 101 12795 240ac48df9dc 99 682
2993934691 17410 15.3 45.0 106 12829 240ac48df9dc 99 626
2994934598 17412 15.2 45.0 107 12820 240ac48df9dc 99 637
2995934716 17386 15.6 44.6 134 12718 240ac48df9dc 99 842
2996934422 17345 17.7 44.4 164 12595 240ac48df9dc 99 1057
2997934335 17354 17.0 44.1 161 12698 240ac48df9dc 99 853
2998934695 17348 16.5 43.9 150 12737 240ac48df9dc 99 792
2999934775 17364 16.1 43.50000000000001 154 12794 240ac48df9dc 99 677
3000934677 17380 15.8 43.2 133 12829 240ac48df9dc 99 632
3001934716 17361 17.3 43.0 158 12722 240ac48df9dc 99 823
3002934582 17370 17.0 43.0 140 12796 240ac48df9dc 99 678
3003934598 17384 16.6 42.8 125 12852 240ac48df9dc 99 568
3004934525 17393 16.6 42.7 126 12860 240ac48df9dc 99 571
3005934884 17390 17.7 42.60000000000001 122 12821 240ac48df9dc 99 627
3006934525 17391 17.5 42.5 115 12846 240ac48df9dc 99 595
3007934525 17398 17.7 42.5 117 12833 240ac48df9dc 99 611
3008934586 17405 17.6 42.4 107 12864 240ac48df9dc 99 536
3009934605 17410 17.6 42.4 106 12873 240ac48df9dc 99 514
3010934525 17428 17.1 42.1 88 12921 240ac48df9dc 99 435
3011934537 17436 16.9 41.9 74 12954 240ac48df9dc 99 400
3012934517 17446 16.8 41.6 71 12959 240ac48df9dc 99 400
3013934612 17452 16.9 41.3 60 12957 240ac48df9dc 99 402
3014934525 17458 17.2 41.2 49 12956 240ac48df9dc 99 400
3015934473 17470 17.0 41.2 35 12996 240ac48df9dc 99 400
3016934441 17484 16.8 40.9 22 13020 240ac48df9dc 99 400
3017934153 17498 17.0 40.6 18 13039 240ac48df9dc 99 400
3018934612 17488 17.8 40.5 23 12966 240ac48df9dc 99 461
3019934787 17494 18.1 40.10000000000001 20 12971 240ac48df9dc 99 435
3020934708 17501 18.2 40.10000000000001 22 12964 240ac48df9dc 99 472
3021934521 17494 19.0 40.6 21 12927 240ac48df9dc 99 520
3022934616 17499 18.7 40.9 15 12955 240ac48df9dc 99 474
3023934613 17503 18.4 40.8 13 12944 240ac48df9dc 99 493
3024934586 17482 19.0 40.7 26 12882 240ac48df9dc 99 608
3025934253 17492 18.9 40.6 32 12908 240ac48df9dc 99 548
3026934593 17494 18.4 40.6 15 12966 240ac48df9dc 99 436
3027934270 17504 18.1 40.5 6 13005 240ac48df9dc 99 400
3028934509 17513 17.9 40.7 1 13029 240ac48df9dc 99 400
3029934549 17524 17.6 40.9 0 13041 240ac48df9dc 99 400
3030934331 17541 17.3 40.9 0 13055 240ac48df9dc 99 400
3031934549 17541 17.1 40.9 0 13064 240ac48df9dc 99 400
3032934695 17551 17.1 41.00000000000001 0 13073 240ac48df9dc 99 400
3033934513 17556 17.0 41.2 0 13076 240ac48df9dc 99 400
3034934525 17557 16.9 41.3 2 13081 240ac48df9dc 99 400
3035934528 17558 16.9 41.4 0 13079 240ac48df9dc 99 400
3036934417 17560 16.8 41.8 0 13078 240ac48df9dc 99 400
3037934640 17559 16.8 41.70000000000001 3 13076 240ac48df9dc 99 419
3038934517 17549 17.0 41.8 10 13046 240ac48df9dc 99 467
3039934774 17554 17.0 41.70000000000001 11 13051 240ac48df9dc 99 459
3040934429 17552 16.9 41.4 9 13051 240ac48df9dc 99 459
3041934532 17549 16.8 41.3 14 13037 240ac48df9dc 99 498
3042934589 17544 17.1 41.2 17 12988 240ac48df9dc 99 576
3043934460 17521 17.7 41.3 37 12873 240ac48df9dc 99 794
3044934173 17495 18.8 41.5 66 12773 240ac48df9dc 99 991
3045934682 17453 20.1 41.9 103 12622 240ac48df9dc 99 1267
3046934268 17422 20.4 42.0 135 12573 240ac48df9dc 99 1357
3047934806 17390 20.8 42.1 162 12540 240ac48df9dc 99 1402
3048934875 17383 20.1 42.20000000000001 166 12613 240ac48df9dc 99 1262
3049934686 17403 18.8 41.9 152 12750 240ac48df9dc 99 1016
3050934887 17414 18.0 41.70000000000001 140 12826 240ac48df9dc 99 871
3051934604 17413 17.9 41.6 140 12833 240ac48df9dc 99 857
3052934589 17415 18.0 41.5 126 12839 240ac48df9dc 99 855
3053875480 17438 17.7 41.3 -1 12915 240ac48df9dc 99 -1
3054948413 17448 17.5 41.1 0 12929 240ac48df9dc 99 400
3055934516 17445 17.8 40.8 0 12885 240ac48df9dc 99 400
3056934508 17455 18.2 40.8 0 12871 240ac48df9dc 99 400
3057934417 17467 17.9 40.7 0 12935 240ac48df9dc 99 400
3058934421 17481 17.5 40.8 0 12990 240ac48df9dc 99 400
3059934520 17499 17.2 40.7 0 13030 240ac48df9dc 99 400
3060934714 17514 17.1 40.10000000000001 0 13060 240ac48df9dc 99 400
3061934440 17522 17.2 40.10000000000001 0 13081 240ac48df9dc 99 400
3062934520 17533 17.2 40.2 0 13085 240ac48df9dc 99 400
3063934508 17539 17.3 40.10000000000001 0 13085 240ac48df9dc 99 400
3064934318 17537 17.5 40.2 0 13078 240ac48df9dc 99 400
3065934064 17530 17.9 40.4 0 12965 240ac48df9dc 99 400
3066934508 17506 18.6 40.6 0 12852 240ac48df9dc 99 400
3067934444 17489 18.7 40.8 0 12769 240ac48df9dc 99 400
3068934508 17436 19.8 41.1 0 12542 240ac48df9dc 99 400
3069934520 17409 20.2 41.1 0 12465 240ac48df9dc 99 400
3070934256 17343 21.2 41.4 60 12246 240ac48df9dc 99 808
3071934636 17310 21.1 41.70000000000001 93 12291 240ac48df9dc 99 713
3072934738 17314 20.0 41.70000000000001 89 12482 240ac48df9dc 99 400
3073934783 17315 19.0 41.70000000000001 89 12523 240ac48df9dc 99 400
3074934592 17310 19.2 41.5 96 12473 240ac48df9dc 99 406
3075934634 17331 18.5 41.1 73 12657 240ac48df9dc 99 400
3076934557 17343 18.3 40.9 64 12685 240ac48df9dc 99 400
3077934528 17359 18.0 40.8 51 12765 240ac48df9dc 99 400
3078934152 17382 17.7 40.6 15 12849 240ac48df9dc 99 400
3079934342 17405 17.6 40.5 2 12904 240ac48df9dc 99 400
3080934301 17433 17.6 40.4 0 12941 240ac48df9dc 99 400
3081934512 17442 17.7 40.4 0 12936 240ac48df9dc 99 400
3082934301 17449 17.8 40.6 0 12937 240ac48df9dc 99 400
3083934429 17464 17.6 40.9 0 12970 240ac48df9dc 99 400
3084934464 17470 17.3 40.9 0 12995 240ac48df9dc 99 400
3085934540 17480 17.2 40.8 0 12984 240ac48df9dc 99 400
3086934547 17485 17.4 40.9 1 12947 240ac48df9dc 99 400
3087934313 17475 17.6 40.7 14 12869 240ac48df9dc 99 400
3088934341 17482 17.6 40.5 2 12869 240ac48df9dc 99 400
3089934531 17480 17.7 40.5 1 12886 240ac48df9dc 99 400
3090934325 17455 18.5 40.3 33 12690 240ac48df9dc 99 400
3091934511 17437 18.8 40.2 37 12705 240ac48df9dc 99 400
3092934424 17446 18.8 40.3 32 12758 240ac48df9dc 99 400
3093934639 17454 18.5 40.5 32 12851 240ac48df9dc 99 400
3094934455 17465 18.1 40.4 16 12924 240ac48df9dc 99 400
3095934415 17479 17.8 40.4 0 12958 240ac48df9dc 99 400
3096934507 17494 17.6 40.4 0 12985 240ac48df9dc 99 400
3097934483 17508 17.6 40.0 0 13019 240ac48df9dc 99 400
3098934523 17516 17.5 39.8 0 13058 240ac48df9dc 99 400
3099934507 17528 17.6 39.1 0 13078 240ac48df9dc 99 400
3100934495 17534 18.0 38.3 0 13085 240ac48df9dc 99 400
3101934519 17551 18.4 38.1 0 13105 240ac48df9dc 99 400
3102934507 17562 18.7 38.2 0 13117 240ac48df9dc 99 400
3103934526 17559 18.8 38.0 0 13121 240ac48df9dc 99 400
3104934304 17564 19.0 37.5 0 13135 240ac48df9dc 99 400
3105934633 17579 19.3 37.20000000000001 0 13143 240ac48df9dc 99 400
3106934491 17588 19.6 37.20000000000001 0 13146 240ac48df9dc 99 400
3107934515 17604 19.8 37.0 9 13158 240ac48df9dc 99 400
3108934105 17599 20.0 36.9 0 13153 240ac48df9dc 99 400
3109934429 17611 20.1 37.20000000000001 0 13157 240ac48df9dc 99 400
3110934475 17611 20.0 37.6 0 13161 240ac48df9dc 99 400
3111934230 17614 19.9 37.7 0 13161 240ac48df9dc 99 400
3112934455 17615 19.8 37.5 0 13155 240ac48df9dc 99 400
3113934527 17625 19.8 37.8 0 13158 240ac48df9dc 99 400
3114934268 17627 19.7 38.0 2 13150 240ac48df9dc 99 400
3115934539 17620 19.7 38.0 5 13118 240ac48df9dc 99 400
3116934428 17615 19.6 38.0 2 13110 240ac48df9dc 99 400
3117934591 17610 19.6 38.3 17 13082 240ac48df9dc 99 400
3118934300 17603 19.5 38.1 14 13091 240ac48df9dc 99 400
3119934614 17603 19.4 38.3 14 13108 240ac48df9dc 99 400
3120934610 17598 19.4 38.6 25 13040 240ac48df9dc 99 400
3121934531 17580 20.1 38.4 38 12910 240ac48df9dc 99 415
3122934580 17572 20.1 38.2 53 12925 240ac48df9dc 99 400
3123934615 17559 20.1 38.0 66 12911 240ac48df9dc 99 426
3124934483 17566 20.0 38.1 62 12968 240ac48df9dc 99 400
3125934392 17557 20.0 38.4 60 12962 240ac48df9dc 99 400
3126934717 17554 19.8 38.70000000000001 65 12912 240ac48df9dc 99 484
3127934938 17519 20.5 38.70000000000001 103 12763 240ac48df9dc 99 740
3128934483 17535 20.0 38.3 93 12920 240ac48df9dc 99 447
3129934527 17541 19.8 37.4 79 13004 240ac48df9dc 99 400
3130934778 17554 19.7 37.20000000000001 65 13065 240ac48df9dc 99 400
3131934192 17552 19.9 37.1 59 13022 240ac48df9dc 99 400
3132934643 17569 20.0 37.20000000000001 49 13079 240ac48df9dc 99 400
3133934560 17579 20.0 37.3 45 13120 240ac48df9dc 99 400
3134934556 17586 20.0 37.5 40 13138 240ac48df9dc 99 400
3135934428 17595 19.9 37.7 29 13147 240ac48df9dc 99 400
3136934514 17608 19.8 37.5 18 13159 240ac48df9dc 99 400
3137934525 17609 19.8 37.5 9 13170 240ac48df9dc 99 400
3138934521 17612 19.7 37.6 3 13167 240ac48df9dc 99 400
3139934517 17620 19.6 37.6 0 13171 240ac48df9dc 99 400
3140934299 17629 19.5 37.6 0 13176 240ac48df9dc 99 400
3141934465 17637 19.4 37.3 0 13186 240ac48df9dc 99 400
3142934320 17643 19.4 37.4 0 13189 240ac48df9dc 99 400
3143934340 17646 19.4 37.6 0 13188 240ac48df9dc 99 400
3144934522 17653 19.4 37.7 0 13187 240ac48df9dc 99 400
3145934427 17665 19.3 37.6 0 13183 240ac48df9dc 99 400
3146934521 17662 19.4 37.7 6 13176 240ac48df9dc 99 400
3147934462 17656 19.3 37.8 0 13177 240ac48df9dc 99 400
3148934262 17665 19.1 38.0 8 13182 240ac48df9dc 99 400
3149934518 17666 19.1 37.3 0 13183 240ac48df9dc 99 400
3150934525 17666 19.4 36.7 4 13177 240ac48df9dc 99 400
3151934590 17665 19.8 36.20000000000001 12 13181 240ac48df9dc 99 400
3152934299 17671 20.3 35.7 0 13190 240ac48df9dc 99 400
3153934510 17670 20.8 36.0 0 13188 240ac48df9dc 99 400
3154875614 17670 21.0 36.20000000000001 -1 13190 240ac48df9dc 99 -1
3155948514 17668 21.0 36.7 0 13180 240ac48df9dc 99 400
3156934083 17666 20.8 37.3 0 13177 240ac48df9dc 99 400
3157934525 17668 20.5 37.8 0 13173 240ac48df9dc 99 400
3158934406 17662 20.1 38.2 0 13129 240ac48df9dc 99 400
3159934341 17617 20.2 38.70000000000001 0 12867 240ac48df9dc 99 400
3160934300 17545 21.1 39.2 0 12455 240ac48df9dc 99 400
3161934332 17475 21.6 39.6 0 12268 240ac48df9dc 99 400
3162934414 17405 22.0 39.9 0 12212 240ac48df9dc 99 400
3163934450 17313 22.5 40.3 0 12005 240ac48df9dc 99 400
3164934514 17272 22.6 40.5 0 12156 240ac48df9dc 99 400
3165934525 17223 22.2 40.5 0 12139 240ac48df9dc 99 400
3166934426 17235 21.4 40.4 0 12333 240ac48df9dc 99 400
3167934299 17253 20.6 40.4 0 12480 240ac48df9dc 99 400
3168934324 17268 20.1 40.5 0 12530 240ac48df9dc 99 400
3169934238 17288 19.6 40.4 0 12615 240ac48df9dc 99 400
3170934146 17320 19.0 40.4 0 12744 240ac48df9dc 99 400
3171934316 17347 18.4 40.2 0 12871 240ac48df9dc 99 400
3172934146 17381 18.1 40.2 0 12924 240ac48df9dc 99 400
3173934441 17397 18.0 40.2 0 12957 240ac48df9dc 99 400
3174934406 17409 18.0 40.2 0 12909 240ac48df9dc 99 400
3175934679 17418 18.3 40.10000000000001 0 12835 240ac48df9dc 99 400
3176934454 17416 18.6 39.8 0 12798 240ac48df9dc 99 401
3177934332 17412 19.0 39.8 8 12736 240ac48df9dc 99 518
3178934414 17412 19.1 39.9 9 12739 240ac48df9dc 99 491
3179934441 17435 18.8 39.9 0 12855 240ac48df9dc 99 400
3180934582 17453 18.4 40.10000000000001 0 12929 240ac48df9dc 99 400
3181934700 17470 18.0 40.10000000000001 0 12970 240ac48df9dc 99 400
3182934514 17485 17.8 39.3 0 13010 240ac48df9dc 99 400
3183933937 17501 17.9 39.0 0 13047 240ac48df9dc 99 400
3184934228 17515 18.0 39.0 0 13085 240ac48df9dc 99 400
3185934461 17531 18.0 39.0 0 13108 240ac48df9dc 99 400
3186934504 17547 18.1 39.2 0 13122 240ac48df9dc 99 400
3187934524 17538 18.2 39.3 2 13076 240ac48df9dc 99 400
3188934323 17546 18.2 39.3 1 13040 240ac48df9dc 99 400
3189934249 17546 18.2 39.3 0 13006 240ac48df9dc 99 400
3190934116 17526 18.5 39.4 30 12851 240ac48df9dc 99 515
3191934444 17493 19.2 39.8 57 12648 240ac48df9dc 99 877
3192934581 17458 19.5 39.9 85 12576 240ac48df9dc 99 1016
3193934972 17393 20.3 40.10000000000001 147 12305 240ac48df9dc 99 1521
3194934775 17344 20.6 40.2 201 12250 240ac48df9dc 99 1814
3195934601 17322 20.4 40.3 223 12300 240ac48df9dc 99 1524
3196934532 17340 19.5 40.0 206 12581 240ac48df9dc 99 985
3197934715 17362 18.8 39.8 192 12697 240ac48df9dc 99 797
3198934678 17374 18.6 39.8 174 12733 240ac48df9dc 99 719
3199934763 17349 19.3 40.0 202 12485 240ac48df9dc 99 1183
3200934585 17345 19.3 40.2 202 12558 240ac48df9dc 99 1046
3201934524 17348 18.9 40.3 193 12604 240ac48df9dc 99 956
3202934682 17364 18.5 40.2 177 12703 240ac48df9dc 99 757
3203934331 17382 18.1 40.2 149 12796 240ac48df9dc 99 579
3204934589 17393 18.1 40.4 149 12761 240ac48df9dc 99 660
3205934520 17409 18.1 40.6 144 12750 240ac48df9dc 99 681
3206934589 17408 18.0 40.8 131 12752 240ac48df9dc 99 690
3207934520 17400 18.2 40.8 146 12691 240ac48df9dc 99 795
3208934426 17393 18.1 40.9 147 12666 240ac48df9dc 99 831
3209934904 17381 18.4 41.00000000000001 168 12597 240ac48df9dc 99 987
3210934775 17354 18.8 41.1 195 12466 240ac48df9dc 99 1210
3211934524 17324 19.1 41.1 218 12395 240ac48df9dc 99 1352
3212934153 17314 19.1 41.1 233 12428 240ac48df9dc 99 1281
3213934707 17318 18.6 41.2 224 12582 240ac48df9dc 99 979
3214934607 17352 17.9 40.9 188 12734 240ac48df9dc 99 691
3215934682 17370 17.6 40.7 173 12797 240ac48df9dc 99 574
3216934677 17365 18.0 40.7 183 12622 240ac48df9dc 99 938
3217934585 17321 19.0 40.8 221 12432 240ac48df9dc 99 1271
3218934775 17324 19.1 40.7 221 12501 240ac48df9dc 99 1141
3219934703 17338 18.6 40.5 204 12622 240ac48df9dc 99 904
3220934464 17338 18.5 40.4 202 12598 240ac48df9dc 99 966
3221934828 17328 19.2 40.5 216 12498 240ac48df9dc 99 1148
3222934577 17336 18.9 40.4 204 12616 240ac48df9dc 99 918
3223934607 17355 18.5 40.4 188 12720 240ac48df9dc 99 712
3224934520 17378 18.0 40.3 166 12835 240ac48df9dc 99 512
3225934912 17407 17.7 40.10000000000001 140 12913 240ac48df9dc 99 400
3226934585 17422 17.6 39.8 125 12908 240ac48df9dc 99 400
3227934690 17429 17.9 39.5 117 12871 240ac48df9dc 99 471
3228934601 17439 18.1 39.6 105 12865 240ac48df9dc 99 483
3229934513 17450 18.2 39.70000000000001 96 12882 240ac48df9dc 99 461
3230934307 17449 18.5 39.9 106 12755 240ac48df9dc 99 717
3231934992 17410 19.4 40.10000000000001 141 12501 240ac48df9dc 99 1183
3232934581 17407 19.1 40.10000000000001 141 12644 240ac48df9dc 99 887
3233934690 17396 19.1 39.9 145 12612 240ac48df9dc 99 951
3234934678 17409 18.7 39.70000000000001 138 12733 240ac48df9dc 99 721
3235934908 17418 18.5 39.70000000000001 129 12802 240ac48df9dc 99 607
3236934759 17442 18.3 39.70000000000001 102 12882 240ac48df9dc 99 451
3237934709 17451 18.2 39.70000000000001 89 12893 240ac48df9dc 99 426
3238934758 17465 18.1 39.70000000000001 81 12922 240ac48df9dc 99 400
3239934738 17473 18.0 39.70000000000001 73 12921 240ac48df9dc 99 400
3240934001 17485 17.9 39.6 61 12930 240ac48df9dc 99 400
3241934620 17489 17.9 39.6 61 12917 240ac48df9dc 99 420
3242934584 17486 17.9 39.5 60 12920 240ac48df9dc 99 417
3243934515 17495 17.8 39.5 45 12949 240ac48df9dc 99 400
3244934416 17517 17.7 39.6 31 13006 240ac48df9dc 99 400
3245933935 17524 17.6 39.4 23 13045 240ac48df9dc 99 400
3246934726 17539 17.6 38.70000000000001 7 13079 240ac48df9dc 99 400
3247934301 17553 17.8 37.7 0 13116 240ac48df9dc 99 400
3248934503 17570 18.1 36.9 0 13140 240ac48df9dc 99 400
3249933979 17587 18.7 36.0 0 13167 240ac48df9dc 99 400
3250934511 17606 19.4 35.5 0 13169 240ac48df9dc 99 400
3251934435 17608 20.1 36.0 0 13174 240ac48df9dc 99 400
3252934495 17611 20.5 36.5 0 13171 240ac48df9dc 99 400
3253934527 17611 20.5 37.1 1 13151 240ac48df9dc 99 400
3254934060 17548 21.3 37.7 60 12694 240ac48df9dc 99 1033
3255875342 17510 21.6 38.2 -1 12529 240ac48df9dc 99 -1
3256948297 17419 22.6 38.9 0 12163 240ac48df9dc 99 400
3257934248 17394 21.9 39.2 0 12367 240ac48df9dc 99 400
3258934168 17369 21.3 39.4 0 12365 240ac48df9dc 99 400
3259934330 17346 20.8 39.6 0 12338 240ac48df9dc 99 400
3260934119 17354 20.0 39.2 0 12563 240ac48df9dc 99 400
3261934276 17328 20.0 39.3 0 12360 240ac48df9dc 99 400
3262934511 17328 19.9 39.1 0 12463 240ac48df9dc 99 400
3263934527 17322 20.3 39.2 0 12448 240ac48df9dc 99 400
3264934293 17312 20.3 39.1 0 12425 240ac48df9dc 99 400
3265934334 17294 20.7 39.1 0 12420 240ac48df9dc 99 400
3266934519 17275 21.3 39.4 0 12353 240ac48df9dc 99 400
3267934391 17296 20.7 39.4 0 12584 240ac48df9dc 99 400
3268934451 17314 20.1 39.4 0 12577 240ac48df9dc 99 400
3269934519 17336 19.5 39.3 0 12706 240ac48df9dc 99 400
3270934443 17366 19.0 39.2 0 12840 240ac48df9dc 99 400
3271934447 17396 18.6 39.2 0 12932 240ac48df9dc 99 400
3272934293 17424 18.3 39.1 0 12977 240ac48df9dc 99 400
3273934330 17449 18.2 39.2 0 12999 240ac48df9dc 99 400
3274934499 17463 18.0 39.5 0 13013 240ac48df9dc 99 400
3275934301 17482 17.9 39.5 0 13032 240ac48df9dc 99 400
3276934519 17498 17.7 39.6 0 13064 240ac48df9dc 99 400
3277934314 17517 17.6 39.1 0 13091 240ac48df9dc 99 400
3278934511 17529 17.7 38.5 0 13118 240ac48df9dc 99 400
3279934504 17558 17.9 38.3 0 13140 240ac48df9dc 99 400
3280934148 17568 18.1 38.3 0 13152 240ac48df9dc 99 400
3281934523 17572 18.3 38.4 0 13162 240ac48df9dc 99 400
3282934001 17568 18.5 38.3 8 13038 240ac48df9dc 99 404
3283934839 17467 19.7 38.8 115 12301 240ac48df9dc 99 2420
3284934236 17365 21.0 39.2 206 12039 240ac48df9dc 99 3881
3285934793 17291 21.2 39.6 275 12031 240ac48df9dc 99 3913
3286934620 17233 21.0 39.70000000000001 330 11924 240ac48df9dc 99 4627
3287934341 17246 20.2 39.4 323 12322 240ac48df9dc 99 2107
3288934312 17282 19.3 39.1 282 12584 240ac48df9dc 99 1222
3289934676 17321 18.8 39.0 249 12716 240ac48df9dc 99 980
3290934881 17350 18.6 38.70000000000001 221 12825 240ac48df9dc 99 758
3291934514 17385 18.6 38.6 187 12887 240ac48df9dc 99 671
3292934877 17408 18.6 38.70000000000001 166 12889 240ac48df9dc 99 669
3293934781 17418 18.6 38.70000000000001 164 12753 240ac48df9dc 99 934
3294934442 17405 18.7 38.70000000000001 157 12726 240ac48df9dc 99 963
3295934692 17427 18.5 38.6 142 12815 240ac48df9dc 99 790
3296934676 17446 18.4 38.6 123 12899 240ac48df9dc 99 638
3297934610 17468 18.4 38.6 105 12938 240ac48df9dc 99 575
3298934630 17458 18.6 38.70000000000001 111 12749 240ac48df9dc 99 947
3299934805 17439 19.2 38.8 131 12622 240ac48df9dc 99 1164
3300934514 17447 19.0 39.0 122 12702 240ac48df9dc 99 1011
3301934688 17448 18.8 39.0 122 12764 240ac48df9dc 99 893
3302934674 17465 18.6 39.1 107 12830 240ac48df9dc 99 762
3303934542 17469 18.5 39.2 107 12852 240ac48df9dc 99 741
3304934462 17484 18.3 39.4 93 12884 240ac48df9dc 99 666
3305934610 17491 18.1 39.4 81 12950 240ac48df9dc 99 531
3306934583 17506 17.9 39.6 61 12981 240ac48df9dc 99 476
3307934610 17519 17.9 39.6 54 12958 240ac48df9dc 99 527
3308934606 17508 17.9 39.6 70 12815 240ac48df9dc 99 824
3309934684 17431 18.8 39.8 149 12318 240ac48df9dc 99 2254
3310934551 17343 19.9 40.0 227 12045 240ac48df9dc 99 3894
3311934599 17241 20.8 40.3 325 11865 240ac48df9dc 99 4931
3312934773 17226 20.2 40.3 340 12193 240ac48df9dc 99 2828
3313934638 17251 19.3 40.0 319 12420 240ac48df9dc 99 1518
3314934873 17271 18.7 39.70000000000001 292 12537 240ac48df9dc 99 1312
3315934610 17251 18.8 39.3 312 12309 240ac48df9dc 99 2275
3316934788 17227 19.3 39.2 346 12181 240ac48df9dc 99 3001
3317934462 17244 19.3 39.1 317 12449 240ac48df9dc 99 1473
3318934781 17290 19.0 38.70000000000001 287 12661 240ac48df9dc 99 1074
3319934934 17317 18.9 38.70000000000001 249 12767 240ac48df9dc 99 861
3320934905 17349 18.9 38.70000000000001 214 12866 240ac48df9dc 99 682
3321934595 17386 19.1 38.6 192 12940 240ac48df9dc 99 550
3322934773 17415 19.1 38.70000000000001 156 12996 240ac48df9dc 99 458
3323934684 17433 19.0 38.9 138 13027 240ac48df9dc 99 400
3324934583 17465 18.7 39.2 111 13062 240ac48df9dc 99 400
3325934737 17483 18.5 39.70000000000001 91 13071 240ac48df9dc 99 400
3326934511 17497 18.1 40.4 77 13029 240ac48df9dc 99 436
3327934583 17488 17.9 41.2 92 12878 240ac48df9dc 99 746
3328934583 17411 18.4 42.0 159 12297 240ac48df9dc 99 2461
3329934788 17324 18.7 42.8 252 12099 240ac48df9dc 99 3597
3330934773 17252 18.7 43.7 318 11990 240ac48df9dc 99 4261
3331934781 17157 18.8 44.4 410 11788 240ac48df9dc 99 6324
3332934966 17057 19.1 45.10000000000001 506 11731 240ac48df9dc 99 7041
3333934881 17068 17.6 45.10000000000001 498 12038 240ac48df9dc 99 3998
3334934419 17072 16.6 44.8 491 12152 240ac48df9dc 99 3229
3335934978 17127 15.7 44.70000000000001 451 12409 240ac48df9dc 99 1703
3336934709 17165 15.1 44.4 406 12526 240ac48df9dc 99 1368
3337934908 17205 14.9 44.20000000000001 370 12548 240ac48df9dc 99 1349
3338934609 17232 14.7 44.0 335 12621 240ac48df9dc 99 1182
3339934461 17253 14.6 44.0 312 12612 240ac48df9dc 99 1215
3340934982 17263 14.7 44.20000000000001 301 12531 240ac48df9dc 99 1372
3341934791 17268 14.8 44.1 303 12494 240ac48df9dc 99 1423
3342934598 17280 14.8 43.9 284 12555 240ac48df9dc 99 1320
3343934687 17286 14.9 43.7 290 12550 240ac48df9dc 99 1312
3344934679 17310 14.8 43.2 255 12687 240ac48df9dc 99 1066
3345934574 17335 14.9 42.8 234 12755 240ac48df9dc 99 927
3346934675 17358 15.0 42.9 213 12782 240ac48df9dc 99 883
3347934783 17367 15.2 43.2 197 12700 240ac48df9dc 99 1055
3348934779 17369 15.2 43.4 196 12677 240ac48df9dc 99 1083
3349934324 17367 15.3 43.7 193 12702 240ac48df9dc 99 1048
3350934779 17361 15.6 43.9 209 12603 240ac48df9dc 99 1222
3351934683 17367 15.4 43.9 202 12658 240ac48df9dc 99 1117
3352934410 17366 15.3 43.7 200 12674 240ac48df9dc 99 1093
3353934833 17379 15.1 43.50000000000001 190 12724 240ac48df9dc 99 989
3354934674 17395 15.2 43.7 176 12781 240ac48df9dc 99 884
3355934604 17403 15.2 43.6 170 12818 240ac48df9dc 99 808
3356875414 17421 15.2 43.2 -1 12852 240ac48df9dc 99 -1
3357948509 17434 15.3 43.4 0 12906 240ac48df9dc 99 400
3358934224 17451 15.3 43.50000000000001 0 12940 240ac48df9dc 99 400
3359934554 17461 15.1 43.8 0 12968 240ac48df9dc 99 400
3360934332 17456 15.1 44.1 0 12883 240ac48df9dc 99 400
3361934241 17452 15.3 44.1 0 12813 240ac48df9dc 99 400
3362934410 17421 16.0 43.9 0 12611 240ac48df9dc 99 400
3363934505 17409 16.1 44.1 0 12633 240ac48df9dc 99 400
3364934669 17399 15.9 44.20000000000001 0 12609 240ac48df9dc 99 400
3365934174 17409 15.7 43.9 0 12704 240ac48df9dc 99 400
3366934410 17402 15.7 43.7 0 12724 240ac48df9dc 99 400
3367934509 17405 15.8 43.2 0 12690 240ac48df9dc 99 400
3368934510 17382 16.3 43.4 0 12526 240ac48df9dc 99 400
3369934629 17355 16.7 43.50000000000001 0 12493 240ac48df9dc 99 400
3370934486 17346 16.6 43.6 0 12566 240ac48df9dc 99 400
3371934521 17349 16.5 43.7 0 12610 240ac48df9dc 99 400
3372934410 17360 16.3 43.7 0 12652 240ac48df9dc 99 400
3373934513 17364 16.0 43.8 0 12680 240ac48df9dc 99 400
3374934513 17371 15.8 43.8 0 12717 240ac48df9dc 99 400
3375934609 17395 15.6 43.50000000000001 0 12801 240ac48df9dc 99 400
3376934485 17414 15.4 43.1 0 12895 240ac48df9dc 99 400
3377934509 17427 15.4 43.0 0 12939 240ac48df9dc 99 400
